mp,mp.1,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max.1,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,home,Teams,Total,index_opp,mp_opp,mp_opp.1,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp.1,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,home_opp,Teams_opp,Total_opp,season,date,won
240.0,240.0,37.0,85.0,0.435,8.0,21.0,0.381,25.0,30.0,0.833,14.0,36.0,50.0,28.0,2.0,10.0,15.0,17.0,107.0,0.545,0.482,0.247,0.353,29.2,69.2,50.0,75.7,2.1,12.5,13.3,100.0,111.3,106.1,,9.0,15.0,1.0,3.0,6.0,1.0,8.0,9.0,1.0,3.0,12.0,15.0,9.0,1.0,7.0,4.0,5.0,29.0,22.6,13.0,1.0,1.0,1.0,1.0,14.8,31.8,20.7,43.1,1.6,14.4,57.1,27.6,209.0,117.0,1,NYK,107,0,240.0,240.0,42.0,101.0,0.416,4.0,21.0,0.19,14.0,14.0,1.0,16.0,34.0,50.0,21.0,12.0,2.0,8.0,23.0,102.0,,,0.476,0.436,0.208,0.139,30.8,70.8,50.0,50.0,12.5,3.1,6.9,100.0,106.1,111.3,,,11.0,22.0,0.667,2.0,5.0,1.0,7.0,7.0,1.0,5.0,7.0,11.0,12.0,8.0,1.0,2.0,4.0,25.0,22.4,11.0,0.709,0.667,1.0,0.318,15.6,35.5,24.3,44.4,11.8,2.1,9.2,31.7,143.0,123.0,0,MIN,102,2016,2015-12-16,True
240.0,240.0,32.0,92.0,0.348,11.0,26.0,0.423,15.0,18.0,0.833,17.0,30.0,47.0,13.0,6.0,3.0,18.0,28.0,90.0,0.45,0.408,0.283,0.196,31.5,68.2,48.0,40.6,6.1,4.6,15.3,100.0,91.9,108.3,,9.0,20.0,0.8,4.0,8.0,1.0,6.0,6.0,1.0,9.0,6.0,10.0,4.0,2.0,1.0,5.0,4.0,24.0,17.2,9.0,0.833,0.833,1.0,1.0,30.8,28.0,18.9,27.0,5.4,4.1,50.0,34.0,128.0,115.0,0,POR,90,1,240.0,240.0,38.0,79.0,0.481,2.0,14.0,0.143,28.0,37.0,0.757,14.0,37.0,51.0,13.0,6.0,8.0,19.0,20.0,106.0,,,0.556,0.494,0.177,0.468,31.8,68.5,52.0,34.2,6.1,12.1,16.6,100.0,108.3,91.9,,,8.0,15.0,0.667,1.0,4.0,0.5,7.0,9.0,1.0,6.0,11.0,13.0,5.0,2.0,4.0,3.0,3.0,24.0,18.1,17.0,0.688,0.667,1.0,2.0,30.2,39.2,27.1,30.7,15.9,12.1,28.6,30.5,138.0,106.0,1,OKC,106,2016,2015-12-16,False
240.0,240.0,38.0,79.0,0.481,2.0,14.0,0.143,28.0,37.0,0.757,14.0,37.0,51.0,13.0,6.0,8.0,19.0,20.0,106.0,0.556,0.494,0.177,0.468,31.8,68.5,52.0,34.2,6.1,12.1,16.6,100.0,108.3,91.9,,8.0,15.0,0.667,1.0,4.0,0.5,7.0,9.0,1.0,6.0,11.0,13.0,5.0,2.0,4.0,3.0,3.0,24.0,18.1,17.0,0.688,0.667,1.0,2.0,30.2,39.2,27.1,30.7,15.9,12.1,28.6,30.5,138.0,106.0,1,OKC,106,0,240.0,240.0,32.0,92.0,0.348,11.0,26.0,0.423,15.0,18.0,0.833,17.0,30.0,47.0,13.0,6.0,3.0,18.0,28.0,90.0,,,0.45,0.408,0.283,0.196,31.5,68.2,48.0,40.6,6.1,4.6,15.3,100.0,91.9,108.3,,,9.0,20.0,0.8,4.0,8.0,1.0,6.0,6.0,1.0,9.0,6.0,10.0,4.0,2.0,1.0,5.0,4.0,24.0,17.2,9.0,0.833,0.833,1.0,1.0,30.8,28.0,18.9,27.0,5.4,4.1,50.0,34.0,128.0,115.0,0,POR,90,2016,2015-12-16,True
240.0,240.0,36.0,79.0,0.456,14.0,34.0,0.412,12.0,15.0,0.8,7.0,26.0,33.0,23.0,12.0,3.0,16.0,19.0,98.0,0.572,0.544,0.43,0.19,16.3,86.7,45.2,63.9,12.7,5.7,15.7,100.0,103.9,119.8,,7.0,12.0,1.0,3.0,7.0,1.0,5.0,6.0,1.0,2.0,5.0,5.0,9.0,4.0,3.0,3.0,4.0,16.0,18.1,5.0,1.25,1.25,0.75,1.667,11.3,30.5,18.7,54.3,8.5,10.4,30.0,30.4,250.0,128.0,0,CHO,98,1,240.0,240.0,43.0,77.0,0.558,14.0,24.0,0.583,13.0,15.0,0.867,4.0,36.0,40.0,28.0,12.0,4.0,17.0,15.0,113.0,,,0.676,0.649,0.312,0.195,13.3,83.7,54.8,65.1,12.7,8.9,16.9,100.0,119.8,103.9,,,7.0,14.0,0.833,5.0,7.0,0.714,4.0,4.0,1.0,2.0,7.0,8.0,9.0,2.0,2.0,3.0,4.0,17.0,17.4,23.0,1.079,1.071,1.0,0.667,12.9,28.5,21.0,40.7,4.4,12.7,100.0,39.9,185.0,115.0,1,ORL,113,2016,2015-12-16,False
240.0,240.0,43.0,77.0,0.558,14.0,24.0,0.583,13.0,15.0,0.867,4.0,36.0,40.0,28.0,12.0,4.0,17.0,15.0,113.0,0.676,0.649,0.312,0.195,13.3,83.7,54.8,65.1,12.7,8.9,16.9,100.0,119.8,103.9,,7.0,14.0,0.833,5.0,7.0,0.714,4.0,4.0,1.0,2.0,7.0,8.0,9.0,2.0,2.0,3.0,4.0,17.0,17.4,23.0,1.079,1.071,1.0,0.667,12.9,28.5,21.0,40.7,4.4,12.7,100.0,39.9,185.0,115.0,1,ORL,113,0,240.0,240.0,36.0,79.0,0.456,14.0,34.0,0.412,12.0,15.0,0.8,7.0,26.0,33.0,23.0,12.0,3.0,16.0,19.0,98.0,,,0.572,0.544,0.43,0.19,16.3,86.7,45.2,63.9,12.7,5.7,15.7,100.0,103.9,119.8,,,7.0,12.0,1.0,3.0,7.0,1.0,5.0,6.0,1.0,2.0,5.0,5.0,9.0,4.0,3.0,3.0,4.0,16.0,18.1,5.0,1.25,1.25,0.75,1.667,11.3,30.5,18.7,54.3,8.5,10.4,30.0,30.4,250.0,128.0,0,CHO,98,2016,2015-12-16,True
240.0,240.0,35.0,84.0,0.417,3.0,15.0,0.2,22.0,25.0,0.88,10.0,28.0,38.0,22.0,6.0,4.0,12.0,18.0,95.0,0.5,0.435,0.179,0.298,22.2,77.8,46.9,62.9,6.3,6.6,11.2,100.0,99.9,119.8,,9.0,18.0,1.0,2.0,7.0,0.333,7.0,8.0,1.0,3.0,8.0,10.0,11.0,3.0,3.0,5.0,4.0,20.0,20.4,0.0,1.0,1.0,0.5,1.0,12.6,27.8,18.5,50.5,6.7,7.0,34.0,31.2,200.0,127.0,0,WAS,95,1,240.0,240.0,44.0,83.0,0.53,8.0,22.0,0.364,18.0,23.0,0.783,8.0,35.0,43.0,29.0,10.0,9.0,13.0,21.0,114.0,,,0.612,0.578,0.265,0.277,22.2,77.8,53.1,65.9,10.5,13.0,12.3,100.0,119.8,99.9,,,9.0,15.0,1.0,4.0,7.0,1.0,5.0,6.0,1.0,3.0,7.0,10.0,10.0,4.0,2.0,3.0,3.0,27.0,25.6,17.0,1.5,1.5,1.0,1.333,17.8,56.1,31.2,62.1,5.3,9.3,50.0,28.6,300.0,112.0,1,SAS,114,2016,2015-12-16,False
240.0,240.0,44.0,83.0,0.53,8.0,22.0,0.364,18.0,23.0,0.783,8.0,35.0,43.0,29.0,10.0,9.0,13.0,21.0,114.0,0.612,0.578,0.265,0.277,22.2,77.8,53.1,65.9,10.5,13.0,12.3,100.0,119.8,99.9,,9.0,15.0,1.0,4.0,7.0,1.0,5.0,6.0,1.0,3.0,7.0,10.0,10.0,4.0,2.0,3.0,3.0,27.0,25.6,17.0,1.5,1.5,1.0,1.333,17.8,56.1,31.2,62.1,5.3,9.3,50.0,28.6,300.0,112.0,1,SAS,114,0,240.0,240.0,35.0,84.0,0.417,3.0,15.0,0.2,22.0,25.0,0.88,10.0,28.0,38.0,22.0,6.0,4.0,12.0,18.0,95.0,,,0.5,0.435,0.179,0.298,22.2,77.8,46.9,62.9,6.3,6.6,11.2,100.0,99.9,119.8,,,9.0,18.0,1.0,2.0,7.0,0.333,7.0,8.0,1.0,3.0,8.0,10.0,11.0,3.0,3.0,5.0,4.0,20.0,20.4,0.0,1.0,1.0,0.5,1.0,12.6,27.8,18.5,50.5,6.7,7.0,34.0,31.2,200.0,127.0,0,WAS,95,2016,2015-12-16,True
240.0,240.0,34.0,73.0,0.466,10.0,21.0,0.476,26.0,28.0,0.929,8.0,28.0,36.0,14.0,9.0,2.0,10.0,24.0,104.0,0.609,0.534,0.288,0.384,21.6,84.8,51.4,41.2,10.5,4.3,10.5,100.0,121.6,109.9,,7.0,15.0,1.0,4.0,7.0,1.0,13.0,13.0,1.0,2.0,11.0,13.0,5.0,2.0,1.0,3.0,4.0,24.0,21.9,15.0,1.031,1.167,1.0,1.3,52.2,42.0,27.6,37.4,4.8,4.3,100.0,40.6,208.0,118.0,0,NOP,104,1,240.0,240.0,32.0,67.0,0.478,7.0,20.0,0.35,23.0,29.0,0.793,5.0,29.0,34.0,17.0,4.0,4.0,13.0,20.0,94.0,,,0.589,0.53,0.299,0.433,15.2,78.4,48.6,53.1,4.7,7.7,14.0,100.0,109.9,121.6,,,10.0,15.0,1.0,3.0,7.0,1.0,9.0,12.0,1.0,2.0,6.0,7.0,5.0,2.0,1.0,3.0,5.0,22.0,23.2,4.0,1.333,1.333,0.667,1.091,8.2,42.3,22.4,53.6,3.9,9.3,100.0,28.8,257.0,130.0,1,UTA,94,2016,2015-12-16,True
240.0,240.0,32.0,67.0,0.478,7.0,20.0,0.35,23.0,29.0,0.793,5.0,29.0,34.0,17.0,4.0,4.0,13.0,20.0,94.0,0.589,0.53,0.299,0.433,15.2,78.4,48.6,53.1,4.7,7.7,14.0,100.0,109.9,121.6,,10.0,15.0,1.0,3.0,7.0,1.0,9.0,12.0,1.0,2.0,6.0,7.0,5.0,2.0,1.0,3.0,5.0,22.0,23.2,4.0,1.333,1.333,0.667,1.091,8.2,42.3,22.4,53.6,3.9,9.3,100.0,28.8,257.0,130.0,1,UTA,94,0,240.0,240.0,34.0,73.0,0.466,10.0,21.0,0.476,26.0,28.0,0.929,8.0,28.0,36.0,14.0,9.0,2.0,10.0,24.0,104.0,,,0.609,0.534,0.288,0.384,21.6,84.8,51.4,41.2,10.5,4.3,10.5,100.0,121.6,109.9,,,7.0,15.0,1.0,4.0,7.0,1.0,13.0,13.0,1.0,2.0,11.0,13.0,5.0,2.0,1.0,3.0,4.0,24.0,21.9,15.0,1.031,1.167,1.0,1.3,52.2,42.0,27.6,37.4,4.8,4.3,100.0,40.6,208.0,118.0,0,NOP,104,2016,2015-12-16,False
265.0,265.0,35.0,97.0,0.361,9.0,39.0,0.231,20.0,28.0,0.714,9.0,37.0,46.0,18.0,7.0,10.0,8.0,22.0,99.0,0.453,0.407,0.402,0.289,16.7,86.0,47.4,51.4,6.7,17.9,6.8,100.0,94.6,104.1,,12.0,29.0,1.0,5.0,17.0,0.5,7.0,8.0,0.875,3.0,15.0,18.0,7.0,2.0,7.0,3.0,6.0,31.0,22.5,2.0,0.798,1.0,0.875,2.0,35.9,46.3,30.0,31.8,3.0,16.6,33.3,36.8,176.0,111.0,0,TOR,99,1,265.0,265.0,37.0,85.0,0.435,10.0,29.0,0.345,25.0,31.0,0.806,6.0,45.0,51.0,23.0,5.0,9.0,14.0,23.0,109.0,,,0.553,0.494,0.341,0.365,14.0,83.3,52.6,62.2,4.8,15.5,12.4,100.0,104.1,94.6,,,13.0,24.0,1.0,4.0,7.0,1.0,7.0,9.0,1.0,2.0,10.0,10.0,7.0,3.0,3.0,3.0,6.0,35.0,25.1,12.0,1.25,1.25,0.833,1.0,14.8,42.3,23.5,33.6,6.6,10.0,33.3,32.8,166.0,105.0,1,CHO,109,2016,2015-12-17,False
265.0,265.0,37.0,85.0,0.435,10.0,29.0,0.345,25.0,31.0,0.806,6.0,45.0,51.0,23.0,5.0,9.0,14.0,23.0,109.0,0.553,0.494,0.341,0.365,14.0,83.3,52.6,62.2,4.8,15.5,12.4,100.0,104.1,94.6,,13.0,24.0,1.0,4.0,7.0,1.0,7.0,9.0,1.0,2.0,10.0,10.0,7.0,3.0,3.0,3.0,6.0,35.0,25.1,12.0,1.25,1.25,0.833,1.0,14.8,42.3,23.5,33.6,6.6,10.0,33.3,32.8,166.0,105.0,1,CHO,109,0,265.0,265.0,35.0,97.0,0.361,9.0,39.0,0.231,20.0,28.0,0.714,9.0,37.0,46.0,18.0,7.0,10.0,8.0,22.0,99.0,,,0.453,0.407,0.402,0.289,16.7,86.0,47.4,51.4,6.7,17.9,6.8,100.0,94.6,104.1,,,12.0,29.0,1.0,5.0,17.0,0.5,7.0,8.0,0.875,3.0,15.0,18.0,7.0,2.0,7.0,3.0,6.0,31.0,22.5,2.0,0.798,1.0,0.875,2.0,35.9,46.3,30.0,31.8,3.0,16.6,33.3,36.8,176.0,111.0,0,TOR,99,2016,2015-12-17,True
240.0,240.0,35.0,74.0,0.473,6.0,20.0,0.3,24.0,28.0,0.857,9.0,27.0,36.0,23.0,7.0,7.0,12.0,20.0,100.0,0.579,0.514,0.27,0.378,25.7,62.8,46.2,65.7,7.8,11.9,12.2,100.0,111.8,116.2,,10.0,18.0,0.667,2.0,6.0,1.0,9.0,10.0,1.0,3.0,6.0,9.0,10.0,3.0,3.0,4.0,6.0,27.0,23.7,10.0,0.833,0.833,0.429,0.588,17.4,36.3,20.0,66.1,6.5,11.6,40.0,34.9,217.0,122.0,0,OKC,100,1,240.0,240.0,41.0,88.0,0.466,12.0,29.0,0.414,10.0,13.0,0.769,16.0,26.0,42.0,29.0,6.0,1.0,18.0,22.0,104.0,,,0.555,0.534,0.33,0.148,37.2,74.3,53.8,70.7,6.7,1.9,16.1,100.0,116.2,111.8,,,12.0,27.0,0.7,3.0,6.0,0.5,7.0,8.0,1.0,11.0,7.0,15.0,11.0,2.0,1.0,7.0,4.0,33.0,23.9,13.0,0.833,0.833,0.667,0.296,35.2,25.3,26.5,50.4,4.0,2.6,40.0,41.4,141.0,121.0,1,CLE,104,2016,2015-12-17,False
240.0,240.0,41.0,88.0,0.466,12.0,29.0,0.414,10.0,13.0,0.769,16.0,26.0,42.0,29.0,6.0,1.0,18.0,22.0,104.0,0.555,0.534,0.33,0.148,37.2,74.3,53.8,70.7,6.7,1.9,16.1,100.0,116.2,111.8,,12.0,27.0,0.7,3.0,6.0,0.5,7.0,8.0,1.0,11.0,7.0,15.0,11.0,2.0,1.0,7.0,4.0,33.0,23.9,13.0,0.833,0.833,0.667,0.296,35.2,25.3,26.5,50.4,4.0,2.6,40.0,41.4,141.0,121.0,1,CLE,104,0,240.0,240.0,35.0,74.0,0.473,6.0,20.0,0.3,24.0,28.0,0.857,9.0,27.0,36.0,23.0,7.0,7.0,12.0,20.0,100.0,,,0.579,0.514,0.27,0.378,25.7,62.8,46.2,65.7,7.8,11.9,12.2,100.0,111.8,116.2,,,10.0,18.0,0.667,2.0,6.0,1.0,9.0,10.0,1.0,3.0,6.0,9.0,10.0,3.0,3.0,4.0,6.0,27.0,23.7,10.0,0.833,0.833,0.429,0.588,17.4,36.3,20.0,66.1,6.5,11.6,40.0,34.9,217.0,122.0,0,OKC,100,2016,2015-12-17,True
240.0,240.0,34.0,88.0,0.386,12.0,31.0,0.387,27.0,42.0,0.643,23.0,31.0,54.0,22.0,9.0,8.0,14.0,17.0,107.0,0.502,0.455,0.352,0.477,41.1,70.5,54.0,64.7,9.7,13.3,11.6,100.0,115.6,94.0,,7.0,24.0,0.714,3.0,9.0,1.0,10.0,18.0,0.9,9.0,6.0,15.0,6.0,3.0,4.0,3.0,5.0,25.0,17.1,31.0,0.83,0.786,0.625,1.8,30.0,45.1,28.0,58.4,4.4,11.4,40.0,34.9,235.0,107.0,0,HOU,107,1,240.0,240.0,36.0,84.0,0.429,5.0,24.0,0.208,10.0,18.0,0.556,13.0,33.0,46.0,22.0,5.0,5.0,14.0,27.0,87.0,,,0.473,0.458,0.286,0.214,29.5,58.9,46.0,61.1,5.4,8.8,13.2,100.0,94.0,115.6,,,9.0,16.0,0.625,2.0,6.0,1.0,5.0,7.0,0.833,3.0,7.0,10.0,7.0,2.0,1.0,4.0,6.0,22.0,15.2,9.0,0.678,0.667,0.75,0.438,14.6,25.6,20.5,37.3,2.7,3.9,33.3,36.1,118.0,123.0,1,LAL,87,2016,2015-12-17,True
240.0,240.0,36.0,84.0,0.429,5.0,24.0,0.208,10.0,18.0,0.556,13.0,33.0,46.0,22.0,5.0,5.0,14.0,27.0,87.0,0.473,0.458,0.286,0.214,29.5,58.9,46.0,61.1,5.4,8.8,13.2,100.0,94.0,115.6,,9.0,16.0,0.625,2.0,6.0,1.0,5.0,7.0,0.833,3.0,7.0,10.0,7.0,2.0,1.0,4.0,6.0,22.0,15.2,9.0,0.678,0.667,0.75,0.438,14.6,25.6,20.5,37.3,2.7,3.9,33.3,36.1,118.0,123.0,1,LAL,87,0,240.0,240.0,34.0,88.0,0.386,12.0,31.0,0.387,27.0,42.0,0.643,23.0,31.0,54.0,22.0,9.0,8.0,14.0,17.0,107.0,,,0.502,0.455,0.352,0.477,41.1,70.5,54.0,64.7,9.7,13.3,11.6,100.0,115.6,94.0,,,7.0,24.0,0.714,3.0,9.0,1.0,10.0,18.0,0.9,9.0,6.0,15.0,6.0,3.0,4.0,3.0,5.0,25.0,17.1,31.0,0.83,0.786,0.625,1.8,30.0,45.1,28.0,58.4,4.4,11.4,40.0,34.9,235.0,107.0,0,HOU,107,2016,2015-12-17,False
240.0,240.0,41.0,88.0,0.466,4.0,20.0,0.2,23.0,29.0,0.793,9.0,33.0,42.0,23.0,11.0,4.0,13.0,28.0,109.0,0.541,0.489,0.227,0.33,19.6,84.6,49.4,56.1,10.6,7.4,11.4,100.0,105.3,97.5,,10.0,19.0,0.714,2.0,4.0,0.5,8.0,10.0,1.0,3.0,7.0,10.0,6.0,4.0,3.0,3.0,4.0,22.0,21.0,20.0,0.786,0.786,0.444,0.769,16.6,32.7,24.0,37.5,6.6,7.4,100.0,27.1,163.0,106.0,0,ATL,109,1,240.0,240.0,34.0,77.0,0.442,10.0,23.0,0.435,23.0,31.0,0.742,6.0,37.0,43.0,19.0,5.0,2.0,22.0,25.0,101.0,,,0.557,0.506,0.299,0.403,15.4,80.4,50.6,55.9,4.8,2.9,19.5,100.0,97.5,105.3,,,8.0,13.0,0.667,3.0,7.0,1.0,14.0,15.0,1.0,2.0,9.0,10.0,6.0,2.0,2.0,5.0,6.0,29.0,22.5,3.0,0.8,0.8,0.6,1.25,10.1,34.7,21.9,34.1,2.8,7.8,40.5,30.9,148.0,110.0,1,BOS,101,2016,2015-12-18,True
240.0,240.0,34.0,77.0,0.442,10.0,23.0,0.435,23.0,31.0,0.742,6.0,37.0,43.0,19.0,5.0,2.0,22.0,25.0,101.0,0.557,0.506,0.299,0.403,15.4,80.4,50.6,55.9,4.8,2.9,19.5,100.0,97.5,105.3,,8.0,13.0,0.667,3.0,7.0,1.0,14.0,15.0,1.0,2.0,9.0,10.0,6.0,2.0,2.0,5.0,6.0,29.0,22.5,3.0,0.8,0.8,0.6,1.25,10.1,34.7,21.9,34.1,2.8,7.8,40.5,30.9,148.0,110.0,1,BOS,101,0,240.0,240.0,41.0,88.0,0.466,4.0,20.0,0.2,23.0,29.0,0.793,9.0,33.0,42.0,23.0,11.0,4.0,13.0,28.0,109.0,,,0.541,0.489,0.227,0.33,19.6,84.6,49.4,56.1,10.6,7.4,11.4,100.0,105.3,97.5,,,10.0,19.0,0.714,2.0,4.0,0.5,8.0,10.0,1.0,3.0,7.0,10.0,6.0,4.0,3.0,3.0,4.0,22.0,21.0,20.0,0.786,0.786,0.444,0.769,16.6,32.7,24.0,37.5,6.6,7.4,100.0,27.1,163.0,106.0,0,ATL,109,2016,2015-12-18,False
340.0,340.0,56.0,124.0,0.452,8.0,29.0,0.276,27.0,46.0,0.587,19.0,45.0,64.0,28.0,7.0,4.0,11.0,35.0,147.0,0.51,0.484,0.234,0.371,31.1,69.2,50.8,50.0,5.3,4.1,7.1,100.0,112.1,109.8,,14.0,27.0,0.6,3.0,8.0,0.5,7.0,10.0,1.0,10.0,11.0,21.0,13.0,3.0,2.0,2.0,6.0,33.0,31.5,7.0,1.136,0.7,0.5,0.471,20.6,23.1,20.9,45.2,2.9,2.6,13.6,29.6,250.0,116.0,0,DET,147,1,340.0,340.0,50.0,120.0,0.417,5.0,22.0,0.227,39.0,44.0,0.886,20.0,42.0,62.0,21.0,5.0,9.0,17.0,35.0,144.0,,,0.517,0.438,0.183,0.367,30.8,68.9,49.2,42.0,3.8,9.5,10.9,100.0,109.8,112.1,,,14.0,34.0,0.6,1.0,7.0,1.0,14.0,16.0,1.0,6.0,9.0,15.0,8.0,2.0,5.0,4.0,5.0,43.0,30.1,9.0,0.868,0.75,1.0,1.0,20.4,26.1,23.1,30.9,2.0,7.4,37.5,37.6,186.0,119.0,1,CHI,144,2016,2015-12-18,True
340.0,340.0,50.0,120.0,0.417,5.0,22.0,0.227,39.0,44.0,0.886,20.0,42.0,62.0,21.0,5.0,9.0,17.0,35.0,144.0,0.517,0.438,0.183,0.367,30.8,68.9,49.2,42.0,3.8,9.5,10.9,100.0,109.8,112.1,,14.0,34.0,0.6,1.0,7.0,1.0,14.0,16.0,1.0,6.0,9.0,15.0,8.0,2.0,5.0,4.0,5.0,43.0,30.1,9.0,0.868,0.75,1.0,1.0,20.4,26.1,23.1,30.9,2.0,7.4,37.5,37.6,186.0,119.0,1,CHI,144,0,340.0,340.0,56.0,124.0,0.452,8.0,29.0,0.276,27.0,46.0,0.587,19.0,45.0,64.0,28.0,7.0,4.0,11.0,35.0,147.0,,,0.51,0.484,0.234,0.371,31.1,69.2,50.8,50.0,5.3,4.1,7.1,100.0,112.1,109.8,,,14.0,27.0,0.6,3.0,8.0,0.5,7.0,10.0,1.0,10.0,11.0,21.0,13.0,3.0,2.0,2.0,6.0,33.0,31.5,7.0,1.136,0.7,0.5,0.471,20.6,23.1,20.9,45.2,2.9,2.6,13.6,29.6,250.0,116.0,0,DET,147,2016,2015-12-18,False
240.0,240.0,30.0,80.0,0.375,6.0,17.0,0.353,22.0,24.0,0.917,10.0,29.0,39.0,13.0,11.0,3.0,12.0,19.0,88.0,0.486,0.413,0.213,0.3,20.4,72.5,43.8,43.3,12.0,6.1,11.7,100.0,96.1,105.9,,6.0,14.0,0.667,2.0,6.0,1.0,7.0,7.0,1.0,5.0,7.0,8.0,3.0,4.0,3.0,2.0,4.0,20.0,15.2,6.0,0.694,0.75,0.667,1.0,39.1,25.0,30.1,100.0,6.7,9.3,25.8,39.0,128.0,117.0,0,MEM,88,1,240.0,240.0,34.0,78.0,0.436,10.0,29.0,0.345,19.0,21.0,0.905,11.0,39.0,50.0,27.0,7.0,4.0,19.0,17.0,97.0,,,0.556,0.5,0.372,0.269,27.5,79.6,56.2,79.4,7.6,6.3,17.9,100.0,105.9,96.1,,,7.0,13.0,0.833,2.0,6.0,0.667,7.0,8.0,1.0,6.0,12.0,18.0,6.0,2.0,3.0,5.0,5.0,20.0,16.0,20.0,0.833,0.833,0.75,1.0,25.0,40.9,33.8,46.8,5.5,12.9,33.3,30.9,133.0,107.0,1,DAL,97,2016,2015-12-18,False
240.0,240.0,34.0,78.0,0.436,10.0,29.0,0.345,19.0,21.0,0.905,11.0,39.0,50.0,27.0,7.0,4.0,19.0,17.0,97.0,0.556,0.5,0.372,0.269,27.5,79.6,56.2,79.4,7.6,6.3,17.9,100.0,105.9,96.1,,7.0,13.0,0.833,2.0,6.0,0.667,7.0,8.0,1.0,6.0,12.0,18.0,6.0,2.0,3.0,5.0,5.0,20.0,16.0,20.0,0.833,0.833,0.75,1.0,25.0,40.9,33.8,46.8,5.5,12.9,33.3,30.9,133.0,107.0,1,DAL,97,0,240.0,240.0,30.0,80.0,0.375,6.0,17.0,0.353,22.0,24.0,0.917,10.0,29.0,39.0,13.0,11.0,3.0,12.0,19.0,88.0,,,0.486,0.413,0.213,0.3,20.4,72.5,43.8,43.3,12.0,6.1,11.7,100.0,96.1,105.9,,,6.0,14.0,0.667,2.0,6.0,1.0,7.0,7.0,1.0,5.0,7.0,8.0,3.0,4.0,3.0,2.0,4.0,20.0,15.2,6.0,0.694,0.75,0.667,1.0,39.1,25.0,30.1,100.0,6.7,9.3,25.8,39.0,128.0,117.0,0,MEM,88,2016,2015-12-18,True
240.0,240.0,42.0,91.0,0.462,4.0,18.0,0.222,24.0,28.0,0.857,14.0,27.0,41.0,25.0,6.0,7.0,16.0,29.0,112.0,0.542,0.484,0.198,0.308,31.1,64.3,47.1,59.5,6.0,11.5,13.4,100.0,111.2,120.1,,9.0,18.0,1.0,2.0,9.0,1.0,7.0,8.0,1.0,3.0,10.0,13.0,6.0,2.0,3.0,3.0,6.0,24.0,18.2,10.0,1.5,1.5,1.0,2.667,16.6,42.9,26.9,32.7,3.6,12.3,50.0,28.7,211.0,129.0,0,MIL,112,1,240.0,240.0,42.0,87.0,0.483,9.0,26.0,0.346,28.0,37.0,0.757,15.0,31.0,46.0,31.0,7.0,4.0,15.0,22.0,121.0,,,0.586,0.534,0.299,0.425,35.7,68.9,52.9,73.8,6.9,5.5,12.7,100.0,120.1,111.2,,,8.0,16.0,1.0,2.0,9.0,0.667,10.0,11.0,1.0,6.0,8.0,10.0,9.0,2.0,3.0,6.0,4.0,27.0,23.9,22.0,1.0,1.0,0.6,0.786,31.4,21.7,22.7,40.3,6.5,9.0,100.0,41.6,200.0,119.0,1,GSW,121,2016,2015-12-18,False
